host_time_iso,elapsed_s,firmware,board_id,sequence,average,temperature_c,bx_mt,by_mt,bz_mt,status_hex,raw_line
2026-07-15T22:17:51.614,11273.084,0.5.2-alpha1a,4,23130,10,28.6600,-0.1100,-0.2600,0.0600,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23130,AVG=10,CAL=DEFAULT,T=28.66,BX=-0.11,BY=-0.26,BZ=0.06,STATUS=0x51"
2026-07-15T22:17:52.995,11274.465,0.5.2-alpha1a,4,23131,10,29.0200,-0.1200,-0.2500,0.0600,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23131,AVG=10,CAL=DEFAULT,T=29.02,BX=-0.12,BY=-0.25,BZ=0.06,STATUS=0x91"
2026-07-15T22:17:54.399,11275.869,0.5.2-alpha1a,4,23132,10,29.2000,-0.1300,-0.3000,0.0900,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23132,AVG=10,CAL=DEFAULT,T=29.20,BX=-0.13,BY=-0.30,BZ=0.09,STATUS=0xD1"
2026-07-15T22:17:55.809,11277.278,0.5.2-alpha1a,4,23133,10,28.7600,-0.1500,-0.2800,0.1600,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23133,AVG=10,CAL=DEFAULT,T=28.76,BX=-0.15,BY=-0.28,BZ=0.16,STATUS=0x11"
2026-07-15T22:17:57.239,11278.709,0.5.2-alpha1a,4,23134,10,28.9400,-0.1300,-0.2900,0.1900,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23134,AVG=10,CAL=DEFAULT,T=28.94,BX=-0.13,BY=-0.29,BZ=0.19,STATUS=0x51"
2026-07-15T22:17:58.666,11280.135,0.5.2-alpha1a,4,23135,10,28.8900,-0.1600,-0.3000,0.0900,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23135,AVG=10,CAL=DEFAULT,T=28.89,BX=-0.16,BY=-0.30,BZ=0.09,STATUS=0x91"
2026-07-15T22:17:59.921,11281.390,0.5.2-alpha1a,4,23136,10,29.1900,-0.1200,-0.2800,0.0900,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23136,AVG=10,CAL=DEFAULT,T=29.19,BX=-0.12,BY=-0.28,BZ=0.09,STATUS=0xD1"
2026-07-15T22:18:01.306,11282.776,0.5.2-alpha1a,4,23137,10,29.2400,-0.0900,-0.2000,0.1200,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23137,AVG=10,CAL=DEFAULT,T=29.24,BX=-0.09,BY=-0.20,BZ=0.12,STATUS=0x11"
2026-07-15T22:18:02.721,11284.191,0.5.2-alpha1a,4,23138,10,28.9700,-0.0800,-0.3200,0.1200,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23138,AVG=10,CAL=DEFAULT,T=28.97,BX=-0.08,BY=-0.32,BZ=0.12,STATUS=0x51"
2026-07-15T22:18:04.151,11285.621,0.5.2-alpha1a,4,23139,10,28.8900,-0.1300,-0.2500,0.1300,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23139,AVG=10,CAL=DEFAULT,T=28.89,BX=-0.13,BY=-0.25,BZ=0.13,STATUS=0x91"
2026-07-15T22:18:05.569,11287.039,0.5.2-alpha1a,4,23140,10,29.0200,-0.1100,-0.2600,0.1200,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23140,AVG=10,CAL=DEFAULT,T=29.02,BX=-0.11,BY=-0.26,BZ=0.12,STATUS=0xD1"
2026-07-15T22:18:06.851,11288.321,0.5.2-alpha1a,4,23141,10,28.8400,-0.0900,-0.3200,0.1100,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23141,AVG=10,CAL=DEFAULT,T=28.84,BX=-0.09,BY=-0.32,BZ=0.11,STATUS=0x11"
2026-07-15T22:18:08.232,11289.701,0.5.2-alpha1a,4,23142,10,29.0700,-0.0700,-0.2800,0.1900,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23142,AVG=10,CAL=DEFAULT,T=29.07,BX=-0.07,BY=-0.28,BZ=0.19,STATUS=0x51"
2026-07-15T22:18:09.670,11291.139,0.5.2-alpha1a,4,23143,10,28.9400,-0.0900,-0.2500,0.0800,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23143,AVG=10,CAL=DEFAULT,T=28.94,BX=-0.09,BY=-0.25,BZ=0.08,STATUS=0x91"
2026-07-15T22:18:11.079,11292.548,0.5.2-alpha1a,4,23144,10,28.7900,-0.1600,-0.2600,0.0900,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23144,AVG=10,CAL=DEFAULT,T=28.79,BX=-0.16,BY=-0.26,BZ=0.09,STATUS=0xD1"
2026-07-15T22:18:12.490,11293.959,0.5.2-alpha1a,4,23145,10,28.6600,-0.0700,-0.3900,0.1900,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23145,AVG=10,CAL=DEFAULT,T=28.66,BX=-0.07,BY=-0.39,BZ=0.19,STATUS=0x11"
2026-07-15T22:18:13.772,11295.241,0.5.2-alpha1a,4,23146,10,28.8100,-0.1200,-0.2200,0.1100,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23146,AVG=10,CAL=DEFAULT,T=28.81,BX=-0.12,BY=-0.22,BZ=0.11,STATUS=0x51"
2026-07-15T22:18:15.156,11296.625,0.5.2-alpha1a,4,23147,10,28.7600,-0.1100,-0.3300,0.1600,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23147,AVG=10,CAL=DEFAULT,T=28.76,BX=-0.11,BY=-0.33,BZ=0.16,STATUS=0x91"
2026-07-15T22:18:16.556,11298.025,0.5.2-alpha1a,4,23148,10,28.7900,-0.1500,-0.3200,0.0700,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23148,AVG=10,CAL=DEFAULT,T=28.79,BX=-0.15,BY=-0.32,BZ=0.07,STATUS=0xD1"
2026-07-15T22:18:17.982,11299.451,0.5.2-alpha1a,4,23149,10,29.0200,-0.1500,-0.2800,0.1100,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23149,AVG=10,CAL=DEFAULT,T=29.02,BX=-0.15,BY=-0.28,BZ=0.11,STATUS=0x11"
2026-07-15T22:18:19.400,11300.869,0.5.2-alpha1a,4,23150,10,28.9200,-0.0900,-0.3000,0.1500,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23150,AVG=10,CAL=DEFAULT,T=28.92,BX=-0.09,BY=-0.30,BZ=0.15,STATUS=0x51"
2026-07-15T22:18:20.821,11302.290,0.5.2-alpha1a,4,23151,10,28.8100,-0.0600,-0.3200,0.1500,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23151,AVG=10,CAL=DEFAULT,T=28.81,BX=-0.06,BY=-0.32,BZ=0.15,STATUS=0x91"
2026-07-15T22:18:22.085,11303.554,0.5.2-alpha1a,4,23152,10,29.1200,-0.1200,-0.3000,0.1100,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23152,AVG=10,CAL=DEFAULT,T=29.12,BX=-0.12,BY=-0.30,BZ=0.11,STATUS=0xD1"
2026-07-15T22:18:23.472,11304.941,0.5.2-alpha1a,4,23153,10,28.6700,-0.1100,-0.3000,0.0900,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23153,AVG=10,CAL=DEFAULT,T=28.67,BX=-0.11,BY=-0.30,BZ=0.09,STATUS=0x11"
2026-07-15T22:18:24.881,11306.349,0.5.2-alpha1a,4,23154,10,29.2400,-0.1500,-0.3700,0.1300,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23154,AVG=10,CAL=DEFAULT,T=29.24,BX=-0.15,BY=-0.37,BZ=0.13,STATUS=0x51"
2026-07-15T22:18:26.307,11307.775,0.5.2-alpha1a,4,23155,10,28.9400,-0.0600,-0.3900,0.1100,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23155,AVG=10,CAL=DEFAULT,T=28.94,BX=-0.06,BY=-0.39,BZ=0.11,STATUS=0x91"
2026-07-15T22:18:27.737,11309.206,0.5.2-alpha1a,4,23156,10,28.7200,0.0000,-0.2400,0.0800,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23156,AVG=10,CAL=DEFAULT,T=28.72,BX=0.00,BY=-0.24,BZ=0.08,STATUS=0xD1"
2026-07-15T22:18:29.003,11310.472,0.5.2-alpha1a,4,23157,10,29.1500,-0.0900,-0.2900,0.1100,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23157,AVG=10,CAL=DEFAULT,T=29.15,BX=-0.09,BY=-0.29,BZ=0.11,STATUS=0x11"
2026-07-15T22:18:30.387,11311.856,0.5.2-alpha1a,4,23158,10,29.1200,-0.0900,-0.2400,0.0900,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23158,AVG=10,CAL=DEFAULT,T=29.12,BX=-0.09,BY=-0.24,BZ=0.09,STATUS=0x51"
2026-07-15T22:18:31.815,11313.284,0.5.2-alpha1a,4,23159,10,29.0500,-0.1600,-0.2400,0.1500,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23159,AVG=10,CAL=DEFAULT,T=29.05,BX=-0.16,BY=-0.24,BZ=0.15,STATUS=0x91"
2026-07-15T22:18:33.232,11314.701,0.5.2-alpha1a,4,23160,10,28.5200,-0.1100,-0.2800,0.1200,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23160,AVG=10,CAL=DEFAULT,T=28.52,BX=-0.11,BY=-0.28,BZ=0.12,STATUS=0xD1"
2026-07-15T22:18:34.647,11316.115,0.5.2-alpha1a,4,23161,10,28.8400,-0.0800,-0.3000,0.0600,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23161,AVG=10,CAL=DEFAULT,T=28.84,BX=-0.08,BY=-0.30,BZ=0.06,STATUS=0x11"
2026-07-15T22:18:36.067,11317.536,0.5.2-alpha1a,4,23162,10,28.9400,-0.0700,-0.3000,0.1300,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23162,AVG=10,CAL=DEFAULT,T=28.94,BX=-0.07,BY=-0.30,BZ=0.13,STATUS=0x51"
2026-07-15T22:18:37.311,11318.780,0.5.2-alpha1a,4,23163,10,28.8400,-0.0400,-0.2900,0.0800,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23163,AVG=10,CAL=DEFAULT,T=28.84,BX=-0.04,BY=-0.29,BZ=0.08,STATUS=0x91"
2026-07-15T22:18:38.713,11320.182,0.5.2-alpha1a,4,23164,10,28.6600,-0.0300,-0.2900,0.1200,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23164,AVG=10,CAL=DEFAULT,T=28.66,BX=-0.03,BY=-0.29,BZ=0.12,STATUS=0xD1"
2026-07-15T22:18:40.132,11321.601,0.5.2-alpha1a,4,23165,10,28.6600,-0.0200,-0.3000,0.1300,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23165,AVG=10,CAL=DEFAULT,T=28.66,BX=-0.02,BY=-0.30,BZ=0.13,STATUS=0x11"
2026-07-15T22:18:41.555,11323.023,0.5.2-alpha1a,4,23166,10,28.9700,-0.1500,-0.3000,0.0800,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23166,AVG=10,CAL=DEFAULT,T=28.97,BX=-0.15,BY=-0.30,BZ=0.08,STATUS=0x51"
2026-07-15T22:18:42.975,11324.444,0.5.2-alpha1a,4,23167,10,28.7100,-0.0800,-0.2900,0.0800,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23167,AVG=10,CAL=DEFAULT,T=28.71,BX=-0.08,BY=-0.29,BZ=0.08,STATUS=0x91"
2026-07-15T22:18:44.235,11325.704,0.5.2-alpha1a,4,23168,10,28.8600,-0.0600,-0.2800,0.1300,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23168,AVG=10,CAL=DEFAULT,T=28.86,BX=-0.06,BY=-0.28,BZ=0.13,STATUS=0xD1"
2026-07-15T22:18:45.633,11327.101,0.5.2-alpha1a,4,23169,10,28.9900,-0.1200,-0.3400,0.1600,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23169,AVG=10,CAL=DEFAULT,T=28.99,BX=-0.12,BY=-0.34,BZ=0.16,STATUS=0x11"
2026-07-15T22:18:47.042,11328.510,0.5.2-alpha1a,4,23170,10,28.7900,-0.0900,-0.2600,0.1300,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23170,AVG=10,CAL=DEFAULT,T=28.79,BX=-0.09,BY=-0.26,BZ=0.13,STATUS=0x51"
2026-07-15T22:18:48.492,11329.960,0.5.2-alpha1a,4,23171,10,28.8100,-0.1700,-0.3000,0.0900,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23171,AVG=10,CAL=DEFAULT,T=28.81,BX=-0.17,BY=-0.30,BZ=0.09,STATUS=0x91"
2026-07-15T22:18:49.901,11331.370,0.5.2-alpha1a,4,23172,10,28.9400,-0.1200,-0.3700,0.1300,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23172,AVG=10,CAL=DEFAULT,T=28.94,BX=-0.12,BY=-0.37,BZ=0.13,STATUS=0xD1"
2026-07-15T22:18:51.160,11332.629,0.5.2-alpha1a,4,23173,10,28.5700,-0.0400,-0.2600,0.1500,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23173,AVG=10,CAL=DEFAULT,T=28.57,BX=-0.04,BY=-0.26,BZ=0.15,STATUS=0x11"
2026-07-15T22:18:52.550,11334.018,0.5.2-alpha1a,4,23174,10,28.8400,-0.0900,-0.3000,0.1300,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23174,AVG=10,CAL=DEFAULT,T=28.84,BX=-0.09,BY=-0.30,BZ=0.13,STATUS=0x51"
2026-07-15T22:18:53.975,11335.444,0.5.2-alpha1a,4,23175,10,28.7600,-0.1100,-0.2800,0.1200,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23175,AVG=10,CAL=DEFAULT,T=28.76,BX=-0.11,BY=-0.28,BZ=0.12,STATUS=0x91"
2026-07-15T22:18:55.389,11336.857,0.5.2-alpha1a,4,23176,10,28.9900,-0.0600,-0.2200,0.1100,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23176,AVG=10,CAL=DEFAULT,T=28.99,BX=-0.06,BY=-0.22,BZ=0.11,STATUS=0xD1"
2026-07-15T22:18:56.819,11338.287,0.5.2-alpha1a,4,23177,10,28.9900,-0.1100,-0.2900,0.1300,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23177,AVG=10,CAL=DEFAULT,T=28.99,BX=-0.11,BY=-0.29,BZ=0.13,STATUS=0x11"
2026-07-15T22:18:58.226,11339.695,0.5.2-alpha1a,4,23178,10,28.8900,-0.0700,-0.3400,0.1600,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23178,AVG=10,CAL=DEFAULT,T=28.89,BX=-0.07,BY=-0.34,BZ=0.16,STATUS=0x51"
2026-07-15T22:18:59.470,11340.939,0.5.2-alpha1a,4,23179,10,28.7200,-0.1100,-0.2900,0.1100,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23179,AVG=10,CAL=DEFAULT,T=28.72,BX=-0.11,BY=-0.29,BZ=0.11,STATUS=0x91"
2026-07-15T22:19:00.869,11342.338,0.5.2-alpha1a,4,23180,10,28.6700,-0.0800,-0.3000,0.1200,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23180,AVG=10,CAL=DEFAULT,T=28.67,BX=-0.08,BY=-0.30,BZ=0.12,STATUS=0xD1"
2026-07-15T22:19:02.298,11343.766,0.5.2-alpha1a,4,23181,10,28.8900,-0.0700,-0.2500,0.0900,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23181,AVG=10,CAL=DEFAULT,T=28.89,BX=-0.07,BY=-0.25,BZ=0.09,STATUS=0x11"
2026-07-15T22:19:03.714,11345.182,0.5.2-alpha1a,4,23182,10,28.5400,-0.0900,-0.2400,0.1500,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23182,AVG=10,CAL=DEFAULT,T=28.54,BX=-0.09,BY=-0.24,BZ=0.15,STATUS=0x51"
2026-07-15T22:19:05.148,11346.616,0.5.2-alpha1a,4,23183,10,29.0500,-0.1100,-0.3200,0.1300,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23183,AVG=10,CAL=DEFAULT,T=29.05,BX=-0.11,BY=-0.32,BZ=0.13,STATUS=0x91"
2026-07-15T22:19:06.396,11347.864,0.5.2-alpha1a,4,23184,10,28.8600,-0.0800,-0.1900,0.1300,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23184,AVG=10,CAL=DEFAULT,T=28.86,BX=-0.08,BY=-0.19,BZ=0.13,STATUS=0xD1"
2026-07-15T22:19:07.799,11349.267,0.5.2-alpha1a,4,23185,10,28.9900,-0.0800,-0.2900,0.0800,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23185,AVG=10,CAL=DEFAULT,T=28.99,BX=-0.08,BY=-0.29,BZ=0.08,STATUS=0x11"
2026-07-15T22:19:09.220,11350.688,0.5.2-alpha1a,4,23186,10,29.0200,-0.1200,-0.2600,0.1500,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23186,AVG=10,CAL=DEFAULT,T=29.02,BX=-0.12,BY=-0.26,BZ=0.15,STATUS=0x51"
2026-07-15T22:19:10.637,11352.105,0.5.2-alpha1a,4,23187,10,29.0200,-0.1300,-0.3000,0.1200,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23187,AVG=10,CAL=DEFAULT,T=29.02,BX=-0.13,BY=-0.30,BZ=0.12,STATUS=0x91"
2026-07-15T22:19:12.050,11353.519,0.5.2-alpha1a,4,23188,10,29.0700,-0.1200,-0.3400,0.1100,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23188,AVG=10,CAL=DEFAULT,T=29.07,BX=-0.12,BY=-0.34,BZ=0.11,STATUS=0xD1"
2026-07-15T22:19:13.321,11354.789,0.5.2-alpha1a,4,23189,10,28.8600,-0.0900,-0.3400,0.1100,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23189,AVG=10,CAL=DEFAULT,T=28.86,BX=-0.09,BY=-0.34,BZ=0.11,STATUS=0x11"
2026-07-15T22:19:14.704,11356.172,0.5.2-alpha1a,4,23190,10,28.8600,0.0000,-0.3000,0.1100,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23190,AVG=10,CAL=DEFAULT,T=28.86,BX=0.00,BY=-0.30,BZ=0.11,STATUS=0x51"
2026-07-15T22:19:16.119,11357.587,0.5.2-alpha1a,4,23191,10,28.8100,-0.0800,-0.2600,0.1200,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23191,AVG=10,CAL=DEFAULT,T=28.81,BX=-0.08,BY=-0.26,BZ=0.12,STATUS=0x91"
2026-07-15T22:19:17.544,11359.012,0.5.2-alpha1a,4,23192,10,28.8400,-0.0800,-0.3200,0.1500,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23192,AVG=10,CAL=DEFAULT,T=28.84,BX=-0.08,BY=-0.32,BZ=0.15,STATUS=0xD1"
2026-07-15T22:19:18.975,11360.443,0.5.2-alpha1a,4,23193,10,29.0200,-0.0400,-0.2800,0.1900,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23193,AVG=10,CAL=DEFAULT,T=29.02,BX=-0.04,BY=-0.28,BZ=0.19,STATUS=0x11"
2026-07-15T22:19:20.251,11361.719,0.5.2-alpha1a,4,23194,10,28.9400,-0.0400,-0.2400,0.1500,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23194,AVG=10,CAL=DEFAULT,T=28.94,BX=-0.04,BY=-0.24,BZ=0.15,STATUS=0x51"
2026-07-15T22:19:21.628,11363.096,0.5.2-alpha1a,4,23195,10,29.1000,-0.0700,-0.2800,0.1500,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23195,AVG=10,CAL=DEFAULT,T=29.10,BX=-0.07,BY=-0.28,BZ=0.15,STATUS=0x91"
2026-07-15T22:19:23.051,11364.519,0.5.2-alpha1a,4,23196,10,28.7100,-0.0900,-0.3000,0.1100,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23196,AVG=10,CAL=DEFAULT,T=28.71,BX=-0.09,BY=-0.30,BZ=0.11,STATUS=0xD1"
2026-07-15T22:19:24.466,11365.934,0.5.2-alpha1a,4,23197,10,29.0200,-0.1300,-0.2400,0.0900,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23197,AVG=10,CAL=DEFAULT,T=29.02,BX=-0.13,BY=-0.24,BZ=0.09,STATUS=0x11"
2026-07-15T22:19:25.881,11367.349,0.5.2-alpha1a,4,23198,10,28.8900,-0.0700,-0.2600,0.2000,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23198,AVG=10,CAL=DEFAULT,T=28.89,BX=-0.07,BY=-0.26,BZ=0.20,STATUS=0x51"
2026-07-15T22:19:27.310,11368.778,0.5.2-alpha1a,4,23199,10,28.9700,-0.1500,-0.3200,0.0900,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23199,AVG=10,CAL=DEFAULT,T=28.97,BX=-0.15,BY=-0.32,BZ=0.09,STATUS=0x91"
2026-07-15T22:19:28.554,11370.022,0.5.2-alpha1a,4,23200,10,28.9200,-0.1200,-0.3400,0.0800,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23200,AVG=10,CAL=DEFAULT,T=28.92,BX=-0.12,BY=-0.34,BZ=0.08,STATUS=0xD1"
2026-07-15T22:19:29.966,11371.433,0.5.2-alpha1a,4,23201,10,28.9200,-0.1700,-0.3300,0.1100,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23201,AVG=10,CAL=DEFAULT,T=28.92,BX=-0.17,BY=-0.33,BZ=0.11,STATUS=0x11"
2026-07-15T22:19:31.372,11372.839,0.5.2-alpha1a,4,23202,10,28.9700,-0.1100,-0.2800,0.1300,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23202,AVG=10,CAL=DEFAULT,T=28.97,BX=-0.11,BY=-0.28,BZ=0.13,STATUS=0x51"
2026-07-15T22:19:32.794,11374.262,0.5.2-alpha1a,4,23203,10,28.9900,-0.1300,-0.3400,0.1300,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23203,AVG=10,CAL=DEFAULT,T=28.99,BX=-0.13,BY=-0.34,BZ=0.13,STATUS=0x91"
2026-07-15T22:19:34.225,11375.693,0.5.2-alpha1a,4,23204,10,28.7100,-0.0700,-0.2900,0.1200,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23204,AVG=10,CAL=DEFAULT,T=28.71,BX=-0.07,BY=-0.29,BZ=0.12,STATUS=0xD1"
2026-07-15T22:19:35.484,11376.952,0.5.2-alpha1a,4,23205,10,28.8400,-0.1600,-0.3000,0.1300,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23205,AVG=10,CAL=DEFAULT,T=28.84,BX=-0.16,BY=-0.30,BZ=0.13,STATUS=0x11"
2026-07-15T22:19:36.877,11378.345,0.5.2-alpha1a,4,23206,10,28.6200,-0.0900,-0.3200,0.1300,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23206,AVG=10,CAL=DEFAULT,T=28.62,BX=-0.09,BY=-0.32,BZ=0.13,STATUS=0x51"
2026-07-15T22:19:38.282,11379.750,0.5.2-alpha1a,4,23207,10,29.1500,-0.0600,-0.3200,0.1300,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23207,AVG=10,CAL=DEFAULT,T=29.15,BX=-0.06,BY=-0.32,BZ=0.13,STATUS=0x91"
2026-07-15T22:19:39.701,11381.169,0.5.2-alpha1a,4,23208,10,29.0500,-0.1700,-0.2900,0.0900,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23208,AVG=10,CAL=DEFAULT,T=29.05,BX=-0.17,BY=-0.29,BZ=0.09,STATUS=0xD1"
2026-07-15T22:19:41.135,11382.602,0.5.2-alpha1a,4,23209,10,28.7200,-0.1600,-0.3000,0.1300,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23209,AVG=10,CAL=DEFAULT,T=28.72,BX=-0.16,BY=-0.30,BZ=0.13,STATUS=0x11"
2026-07-15T22:19:42.407,11383.874,0.5.2-alpha1a,4,23210,10,28.9400,-0.0700,-0.2900,0.1700,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23210,AVG=10,CAL=DEFAULT,T=28.94,BX=-0.07,BY=-0.29,BZ=0.17,STATUS=0x51"
2026-07-15T22:19:43.792,11385.259,0.5.2-alpha1a,4,23211,10,29.0200,-0.0900,-0.2400,0.1200,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23211,AVG=10,CAL=DEFAULT,T=29.02,BX=-0.09,BY=-0.24,BZ=0.12,STATUS=0x91"
2026-07-15T22:19:45.198,11386.665,0.5.2-alpha1a,4,23212,10,29.1000,-0.0600,-0.3200,0.1100,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23212,AVG=10,CAL=DEFAULT,T=29.10,BX=-0.06,BY=-0.32,BZ=0.11,STATUS=0xD1"
2026-07-15T22:19:46.630,11388.097,0.5.2-alpha1a,4,23213,10,28.6600,-0.1600,-0.2600,0.1100,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23213,AVG=10,CAL=DEFAULT,T=28.66,BX=-0.16,BY=-0.26,BZ=0.11,STATUS=0x11"
2026-07-15T22:19:48.032,11389.500,0.5.2-alpha1a,4,23214,10,29.1200,-0.0900,-0.3500,0.1500,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23214,AVG=10,CAL=DEFAULT,T=29.12,BX=-0.09,BY=-0.35,BZ=0.15,STATUS=0x51"
2026-07-15T22:19:49.447,11390.914,0.5.2-alpha1a,4,23215,10,28.9700,-0.1600,-0.3300,0.1200,0x91,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23215,AVG=10,CAL=DEFAULT,T=28.97,BX=-0.16,BY=-0.33,BZ=0.12,STATUS=0x91"
2026-07-15T22:19:50.718,11392.186,0.5.2-alpha1a,4,23216,10,28.6700,-0.1300,-0.3400,0.0600,0xD1,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23216,AVG=10,CAL=DEFAULT,T=28.67,BX=-0.13,BY=-0.34,BZ=0.06,STATUS=0xD1"
2026-07-15T22:19:52.103,11393.571,0.5.2-alpha1a,4,23217,10,28.8900,-0.0800,-0.2600,0.0700,0x11,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23217,AVG=10,CAL=DEFAULT,T=28.89,BX=-0.08,BY=-0.26,BZ=0.07,STATUS=0x11"
2026-07-15T22:19:53.519,11394.986,0.5.2-alpha1a,4,23218,10,28.9900,-0.0700,-0.3800,0.0900,0x51,"$ND280,VER=0.5.2-alpha1a,ID=4,SEQ=23218,AVG=10,CAL=DEFAULT,T=28.99,BX=-0.07,BY=-0.38,BZ=0.09,STATUS=0x51"
